artigo_id,estrato,item_id,grau,NA,justificativa_NA,evidencia,observacoes
ID_27,FER,ETH,1,0,,"p. 477, 485; Sec. I/II.D; --; relata isenção de aprovação de conselho de revisão e obtenção de consentimento para fins de pesquisa, mas sem detalhamento das medidas de segurança ou retenção.","Grau 1. Cumpre o consentimento informado dos estudantes filmados na sala e declara isenção de conselho de revisão para o propósito específico (finalidade). Contudo, falta prover o detalhamento operacional sobre a segurança e o descarte dos dados abrigados em seus servidores locais."
ID_28,SER,ETH,0,0,,"p. 521-524; Sec. I-III; --; busquei por declarações de ética, consentimento ou privacidade na coleta e uso das gravações de áudio e não encontrei.","Grau 0. Cria um dataset contendo emoções a partir de gravações de voz e oferece uma interface web para upload de áudios, sem qualquer alerta ou preceito ético, de consentimento ou de privacidade embutido no manuscrito."
ID_31,MULTI,ETH,2,0,,"p. 550, 555; Sec. 3/3.3; --; detalha a aprovação do IRB, aplicação de consentimento rigoroso, uso da plataforma segura REDCap, além de criptografia e anonimização para mitigar os riscos.","Grau 2. Excelente clareza na governança dos dados para a curadoria da base. Registra aprovação do IRB, assinatura de consentimentos, controle de acesso e segurança via REDCap e criptografia, além de proceder com anonimização antes de compartilhar, discorrendo sobre a proteção da identidade na pesquisa com vídeos."
ID_34,MULTI,ETH,1,0,,"p. 593; Sec. I; Nota de rodapé; relata a aprovação ética formal pelos comitês do NHS, UCL e UCLIC REC para as bases utilizadas, sem detalhar políticas operacionais adicionais.","Grau 1. Satisfaz a exigência preliminar ao indicar verificação explícita de conformidade por comitês de ética institucionais (NHS e UCL), mas ao longo do texto aprofundado não detalha a retenção, anonimização, acesso ou descarte das gravações de dor clínica."
ID_33,MULTI,ETH,0,0,,"p. 655-656; Sec. 3; --; busquei por declarações de ética, privacidade ou licença de uso da base IMPRESSION e não encontrei.","Grau 0. Trabalha com interações diádicas providas de áudio, vídeo, monitoramento ocular e fisiológico (sinais do sistema nervoso autônomo), sem contudo declarar licenças, ética de pesquisa ou governança sobre os dados."
ID_43,SER,ETH,1,0,,"p. 672, 674, 680; Sec. I/III/IV; --; detalha o uso de Federated Learning como técnica de preservação de privacidade e minimização da transmissão de dados, sem declarar conformidade ética ou de uso do dataset IEMOCAP subjacente.","CONFLITO: O artigo não apresenta consentimento, base legal ou licenças para a base IEMOCAP utilizada como simulador. Contudo, a essência estrutural do paper é propor uma técnica de governança de dados descentralizada (Federated Learning) voltada justamente a garantir o controle de segurança (dados retidos nos dispositivos) e minimização. Por este foco operacional explícito em conformidade de privacidade, recebe Grau 1."
ID_38,MULTI,ETH,0,0,,"p. 696-754; Sec. 1-6; --; busquei por aprovação ética, consentimento dos pais das crianças com autismo ou protocolos de privacidade dos dados e não encontrei declaração explícita nestes trechos.","Grau 0. Utiliza dados ultrassensíveis capturados em ambiente doméstico através de robôs assistivos com crianças diagnosticadas no espectro autista ao longo de um mês, mas incrivelmente omite a inserção da aprovação ética / IRB (Review Board) ou menção ao consentimento informado no recorte de texto deste estudo em si, referindo-se apenas de forma indireta ao estudo prévio nos agradecimentos."
ID_04,MULTI,VZ,0,0,,p. 1307; Sec. I; --; busquei por regras de separação entre conjuntos ou prevenção de vazamento de participantes e não encontrei.,"Grau 0. O estudo menciona a avaliação em conjuntos de dados, mas não descreve regras verificáveis para impedir o vazamento de informações ou sobreposição de sujeitos entre os conjuntos de treino, validação e teste."
ID_07,FER,VZ,0,0,,"p. 31; Sec. III.C; --; descreve que os 'sujeitos' (amostras) são escolhidos aleatoriamente para treino e o restante para teste, sem indicar regra estrita de separação de identidades.",Grau 0. O texto relata uma divisão aleatória baseada no conjunto de treinamento e testada com amostras restantes ('remaining samples'). O particionamento aleatório puro não configura prevenção de vazamento para amostras correlatas.
ID_08,MULTI,VZ,0,0,,"p. 46; Sec. V; --; menciona validação cruzada de 15 e 20 folds para evitar overfitting, mas não relata separação por estudante.","Grau 0. Embora aplique k-fold cross-validation, não há menção ao bloqueio de identidade ou sessão para garantir que imagens do mesmo estudante não cruzem os conjuntos de treino e teste."
ID_09,MULTI,VZ,0,0,,"p. 70, 72; Sec. III.A; --; relata o uso de divisões predefinidas de treino, validação e teste das bases originais, sem descrever explicitamente controle de vazamento.","Grau 0. O estudo reutiliza partições padronizadas das bases UDIVA e ChaLearn. No entanto, não documenta nem discute no artigo regras metodológicas verificáveis para garantir a ausência de vazamento de sujeitos correlatos."
ID_12,FER,VZ,0,1,"O documento avaliado contém apenas referências bibliográficas, não havendo descrição de metodologia, modelo preditivo, ou conjuntos de treino/teste.",--,NA=1. Impossível avaliar prevenção de vazamento na ausência total de protocolo experimental.
ID_14,MULTI,VZ,2,0,,"p. 136; Sec. V; --; os modelos foram treinados em bases públicas (State Farm, DEAP) e testados em uma base separada capturada manualmente no protótipo.","Grau 2. Apresenta uma regra rigorosa de separação: a validação e o teste ocorrem em bases de dados de ambientes e indivíduos totalmente distintos e isolados daqueles utilizados no treinamento (cross-corpus testing), garantindo bloqueio absoluto de vazamento."
ID_15,FER,VZ,0,0,,p. 159-160; Sec. III; --; busquei por descrição de separação de dados ou regras de k-fold e não encontrei.,"Grau 0. O artigo descreve as camadas da CNN, mas não especifica como os dados foram particionados e não menciona a prevenção de vazamento entre amostras do mesmo indivíduo."
ID_16,FER,VZ,0,0,,"p. 168; Sec. III; --; aplica validação cruzada k-fold dividindo aleatoriamente o dataset, sem explicitar bloqueio por indivíduo.","Grau 0. A divisão descrita é puramente aleatória ('randomly divides the dataset'), não havendo regras para impedir que faces do mesmo indivíduo com pequenas perturbações vazem entre os folds de treino e teste."
ID_17,FER,VZ,0,0,,"p. 175, 181; Sec. III/V; --; descreve particionamento padrão (ex: 28709 treino, 7178 teste) e combina conjuntos sem detalhar regras de não-sobreposição de identidade.","Grau 0. Embora realize avaliação entre bases de dados, quando une as bases (RAF-DB + JAFFE + FER+) para treino e teste, baseia-se em particionamentos padrão sem especificar medidas de isolamento de participantes ou prevenção de vazamento de amostras correlatas."
ID_18,FER,VZ,0,0,,"p. 193-194; Sec. V; --; busquei por regras de particionamento, leave-one-subject-out ou bloqueio de indivíduos e não encontrei.","Grau 0. O artigo apresenta os resultados da matriz de confusão e métricas, mas não explica como os dados de treino e teste foram isolados e controlados."
ID_19,MULTI,VZ,0,0,,"p. 202; Sec. III.A; --; relata a divisão do dataset em uma proporção de 80:20 para treino e teste, de forma simples.","Grau 0. O particionamento é descrito genericamente como um split 80/20, omitindo técnicas essenciais de prevenção de vazamento (como isolamento de atores do dataset RAVDESS)."
ID_41,SER,VZ,2,0,,"p. 253-254; Sec. VII.B; --; adota explicitamente a abordagem 'leave-one-participant-out' (LOPO) para predição, garantindo independência de participantes.",Grau 2. Descreve claramente uma regra verificável de separação. A utilização de 'leave-one-participant-out' assegura ativamente que as amostras de treino e teste não possuam vazamento de informações da mesma identidade (unidades correlatas bloqueadas).
ID_42,SER,VZ,2,0,,"p. 328; Sec. 3.1; --; particiona explicitamente as bases com o rigor de um bloqueio 'speaker-independent split', isolando sessões.","Grau 2. Prevenção de vazamento claramente descrita. O artigo particiona as bases MSP-Improv e IEMOCAP usando 'speaker-independent split', isolando sessões completas de atores nos conjuntos de treino e teste para mitigar vazamentos de locutores."
ID_39,FER,VZ,2,0,,p. 380; Sec. 5.4.1/5.4.2; --; aplica Leave-One-Participant-Out (LOPO) e Leave-One-Participant-Day-Out (LOPDO) com cuidado explícito ('time-series aware') para prevenir que o futuro seja usado para prever o passado.,"Grau 2. Extrema robustez na prevenção. Garante isolamento através de separação por participante, sessão e cronologia. Remove ativamente as amostras futuras do treinamento na validação aninhada para coibir vazamento temporal."
ID_25,FER,VZ,0,0,,p. 438; Sec. III.A; --; menciona vagamente que a avaliação efetiva do modelo é garantida através de um 'validation split'.,Grau 0. Não detalha nenhuma medida de proteção em amostras correlatas e confunde particionamento simples com controle estrito de vazamento.
ID_27,FER,VZ,0,0,,p. 458-459; Sec. III; Tab. 2; descreve o uso de um conjunto de teste contendo 54 imagens de 18 alunos selecionados aleatoriamente.,"Grau 0. A escolha aleatória de imagens para formar o subconjunto de teste não caracteriza proteção sistemática. Se fotos consecutivas de um mesmo aluno estiverem em treino e teste, ocorreu vazamento, e o texto não prevê regra para impedir isso."
ID_28,SER,VZ,0,0,,p. 492; Sec. III.a.2; --; o texto resume que 80% do dataset foi alimentado para treinar a rede e os 20% restantes utilizados para propósito de teste.,Grau 0. Descreve apenas particionamento raso ('80/20 split') sem mencionar isolamento de arquivos de áudio correlatos ou prevenção de locutores repetidos na etapa de classificação.
ID_31,MULTI,VZ,2,0,,"p. 533; Sec. 5.2; --; os autores descrevem de modo taxativo que utilizaram splits independentes de sujeito ('subject independent splits') para as bases de treino, desenvolvimento e teste.","Grau 2. Evidência direta da aplicação de regras verificáveis de bloqueio de indivíduo, prevenindo a principal fonte de vazamento em bases de dados fisionômicas contínuas."
ID_34,MULTI,VZ,2,0,,"p. 585; Sec. V; --; realiza Leave-One-Subject-Out Cross-Validation (LOSO-CV), selecionando iterativamente um sujeito para teste e os outros para treinamento.",Grau 2. O estudo isola perfeitamente as instâncias de teste e validação segregando pela identidade completa do sujeito avaliado. Uma regra consolidada que estanca o vazamento de quadros correlatos e generaliza em sujeitos não vistos.
ID_33,MULTI,VZ,0,0,,"p. 631; Sec. 5.1; --; indica uso aleatório de 80% dos dados para treino, 10% validação e 10% teste ('randomly used 80%...').","Grau 0. Emprega a simples divisão aleatória ('random split') em dados diádicos de pares, falhando em isolar os participantes inter-conjuntos, o que acarreta grave risco de vazamento relacional."
ID_43,SER,VZ,2,0,,p. 661-662; Sec. IV; Tab. I; especifica a estratégia Leave-One-Session-Out (LOSO) focando explicitamente no cenário 'speaker independent' para evitar a sobreposição ('overlap') de locutores.,Grau 2. O desenho do experimento impõe e define claramente a exclusão de sessões repetidas com a finalidade primária de evitar sobreposição de vozes/locutores entre o treino e o teste.
ID_38,MULTI,VZ,2,0,,"p. 684-686, 694; Sec. 2.3/4.2; Fig. 2/6; desenvolve um 'session-based model evaluation' focado na separação cronológica de sessões não correlatas, para prevenir que divisões aleatórias ('random sampling') sobreestimem o modelo vazando dados.",Grau 2. Uma das argumentações mais detalhadas para prevenção de vazamento do conjunto de fontes. A pesquisa combate abertamente a correlação de dados no random sampling impondo e justificando a separação das janelas por restrições cronológicas e bloqueios de sessão.
ID_04,MULTI,EXT,0,0,,p. 1307-1309; Sec. I/IV; --; busquei por protocolo de teste entre bases e não encontrei; apresenta apenas acurácia geral sem explicitar o uso de bases distintas para treino e teste.,"Grau 0. O estudo discute o uso de bases variadas e generalização conceitualmente, mas a avaliação reportada foca no desempenho do modelo comparado a baselines de forma interna, sem execução de protocolo explícito de teste em base externa não vista."
ID_07,FER,EXT,0,0,,p. 31-33; Sec. III/IV; --; busquei por avaliação entre bases e não encontrei; o estudo foi avaliado apenas internamente na base RAVDESS.,"Grau 0. Todo o conjunto de treinamento e teste provém da base de dados RAVDESS, com divisão aleatória interna. Ausência de teste em base externa."
ID_08,MULTI,EXT,0,0,,p. 48-50; Sec. V; Tab. I/IV; busquei por testes em bases externas e não encontrei; o modelo foi avaliado apenas internamente com validação cruzada (15-fold e 20-fold).,"Grau 0. O estudo restringe-se a validar sua abordagem no conjunto de dados local por meio de validações cruzadas (k-fold), sem submeter o modelo treinado a um corpus de dados externo."
ID_09,MULTI,EXT,0,0,,"p. 78-79, 99; Sec. III.B/VI; --; busquei por treinamento em uma base e teste em outra e não encontrei; o estudo avalia os modelos em múltiplas bases (UDIVA, ChaLearn), mas com particionamento interno para cada uma.","Grau 0. O artigo constrói um benchmark sobre múltiplas bases de dados para avaliar variadas arquiteturas. No entanto, a avaliação ocorre sempre internamente em cada base, e os autores até ressaltam nas conclusões a necessidade futura de avaliar modelos em múltiplas bases de forma cruzada, evidenciando que não o fizeram."
ID_12,FER,EXT,0,0,,"p. 114-118; References; --; o arquivo contém apenas referências bibliográficas, não havendo protocolo experimental ou teste entre bases localizável.","Grau 0. Ausência total de metodologia, impedindo a verificação de testes de generalização externa."
ID_14,MULTI,EXT,2,0,,"p. 146-147; Sec. V; Tab. IV; relata treinamento nas bases públicas State Farm e DEAP com teste explícito em uma base própria capturada e rotulada manualmente no protótipo, apresentando resultados quantitativos.","Grau 2. Excelente protocolo de generalização externa: os modelos de IA foram treinados de forma apartada com bases de dados da literatura (State Farm e DEAP) e, posteriormente, avaliados de forma cruzada nos dados capturados ao vivo pelo protótipo construído, extraindo a acurácia nesse domínio distinto."
ID_15,FER,EXT,0,0,,p. 166-171; Sec. I-III; --; busquei por protocolo de generalização externa entre bases e não encontrei; o texto não relata treino em uma base e teste em outra.,"Grau 0. Foca na proposição teórica das camadas CNN, sem relatar um design experimental onde o modelo seria submetido a uma validação entre domínios distintos de bancos de dados."
ID_16,FER,EXT,0,0,,p. 181-182; Sec. III; --; busquei por teste entre bases e não encontrei; relata apenas o uso de validação cruzada (k-fold) dividindo aleatoriamente a mesma base de dados.,"Grau 0. Apesar de analisar comparativamente duas abordagens algorítmicas, a validação fica adstrita às permutações internas do dataset único (k-fold), sem o rigor de um teste cruzado."
ID_17,FER,EXT,2,0,,"p. 197-201; Sec. V.B/V.C; Tab. III/V; executa avaliação entre bases explicitamente (treino em RAF-DB e teste em JAFFE e FER+), reporta acurácia e compara com a avaliação interna (RAF-DB -> RAF-DB).","Grau 2. Cumpre com todas as âncoras. Realiza avaliação cruzada Cross-Database Evaluation (CDE), treinando na base RAF-DB e atestando os resultados quantitativos de generalização ao testar o modelo limpo nas bases JAFFE e FER+."
ID_18,FER,EXT,0,0,,p. 213-214; Sec. V/VI; --; busquei por protocolo de treinamento em uma base e teste em outra e não encontrei; apresenta apenas validação e teste internos.,Grau 0. Não realiza inferência sobre corpus desconhecido pelo treinamento. Os resultados derivam apenas de divisões internas do dado de origem.
ID_19,MULTI,EXT,1,0,,"p. 224, 227-229; Sec. III.B/IV; --; treina o modelo nas bases FER 2013, CK+ e RAVDESS e aplica na webcam em tempo real, mas não reporta avaliação quantitativa com rótulos de destino para predição ao vivo.","Grau 1. Treina os modelos nas bases padrão para áudio/vídeo e os aplica ao vivo via webcam. Contudo, relata apenas as métricas de treino/validação interna das bases de origem, sem apresentar métricas quantitativas de acerto para os dados do ambiente alvo (webcam)."
ID_41,SER,EXT,1,0,,"p. 247-248, 251-252, 269; Sec. IV.A/IV.B/VII.B; --; o modelo de emoção é treinado na base MSP-Podcast e aplicado na base real do estudo (sem rótulos de emoção explícitos para o cálculo), não havendo avaliação quantitativa da predição de emoções na base de destino.","Grau 1. O modelo extrator de emoção contínua é treinado no MSP-Podcast e ativado nos dados diários reais capturados pelo app PRIORI. Contudo, não há labels de emoção no mundo real para validar quantitativamente esse classificador acústico neste estudo, sendo os resultados avaliados apenas no âmbito da correlação clínica (humor/doença), o que recai na âncora 1."
ID_42,SER,EXT,2,0,,"p. 346-352; Sec. 3.3/3.4/4.1; Tab. 2; executa teste cruzado explícito treinando modelos em MSP-Podcast e MSP-Improv e avaliando na base não vista IEMOCAP, comparando o desempenho quantitativo da retenção contínua.","Grau 2. Implementação sofisticada e metódica de Cross-Database Evaluation. O artigo baseia sua lógica em treinar e se adaptar a novas bases, reportando os resultados da validação em uma terceira base de dados acústicos não vista (IEMOCAP), atestando a queda de generalização da máquina."
ID_39,FER,EXT,0,0,,"p. 389, 396; Sec. 5.4/6.2; --; busquei por teste entre bases e não encontrei; o estudo realiza apenas avaliação interna usando validação cruzada Leave-One-Participant-Out (LOPO) e LOPDO.","Grau 0. Apesar da robusta separação de sessões e participantes no nível interno, trata-se de um design intra-base. Nenhuma avaliação foi conduzida alimentando o modelo em bases heterogêneas externas para medir a generalização cruzada."
ID_25,FER,EXT,0,0,,"p. 442, 446; Sec. III/IV; Tab. I; busquei por teste entre bases de expressões faciais e não encontrei; utiliza pesos do ImageNet, mas treina e avalia o modelo apenas internamente na base CK+.","Grau 0. O artigo cita o ""transfer learning"" utilizando o ImageNet apenas como extrator generalista de features pre-treinado. O treinamento focado da tarefa alvo (Expressão Facial) e sua validação ocorrem isoladamente no framework interno da base CK+."
ID_27,FER,EXT,0,0,,p. 461-465; Sec. II.D/III; Tab. 2/3; busquei por treinamento em uma base e avaliação em base externa distinta e não encontrei; a avaliação é estritamente interna com os dados coletados no laboratório.,Grau 0. Nenhuma prova do classificador fora de seus domínios demográficos da captura original.
ID_28,SER,EXT,0,0,,"p. 492, 501; Sec. III; --; busquei por teste entre bases e não encontrei; o estudo relata apenas o particionamento interno de 80/20 de sua base.","Grau 0. Repartição linear e interna, ignorando a eficácia algorítmica face à generalização externa da fala sob condições de captação distintas."
ID_31,MULTI,EXT,0,0,,p. 537-538; Sec. 5.2; --; busquei por avaliação em base externa e não encontrei; o modelo baseline é avaliado apenas internamente na própria base MSP-GEO com divisão independente por sujeito.,"Grau 0. Artigo restrito a relatar e padronizar o baseline do banco recém-criado, sendo assim submetido exclusivamente ao split interno de validação."
ID_34,MULTI,EXT,0,0,,"p. 587-589; Sec. V; --; busquei por teste cruzado entre bases e não encontrei; os modelos são avaliados separadamente nas bases EmoPain e Laughter, ambas com validação interna LOSO-CV.","Grau 0. A modelagem é aplicada a duas bases de dados muito diferentes. No entanto, cada experimento é desenhado e conduzido de forma estanque em cada base, aplicando a Leave-One-Subject-Out em ambas, sem cruzar aprendizados entre elas."
ID_33,MULTI,EXT,0,0,,p. 640; Sec. 5.1; --; busquei por avaliação de generalização em base externa e não encontrei; o modelo é treinado e testado apenas internamente na base IMPRESSION (80-10-10).,"Grau 0. Falha em estabelecer as métricas submetendo a generalização em base adversa, mantendo seus 10% de dados de teste oriundos do mesmo domínio IMPRESSION original."
ID_43,SER,EXT,0,0,,"p. 664, 669; Sec. IV; Tab. I; busquei por protocolo de teste entre bases e não encontrei; as avaliações são realizadas unicamente na base IEMOCAP por validação cruzada.","Grau 0. Todos os domínios de clientes, sobreposição de locutores e instâncias de treinamento não supervisionado foram validados com recortes do próprio corpus IEMOCAP."
ID_38,MULTI,EXT,0,0,,"p. 686, 699-702; Sec. 4; Fig. 6; busquei por teste em bases externas distintas e não encontrei; o estudo realiza adaptação de domínio entre participantes e sessões da mesma base de dados coletada.","Grau 0. Utiliza o método de Adaptação de Domínio, tratando os demais indivíduos como ""Source Domain"" e a criança avaliada como ""Target Domain"". Isso constitui um excelente rigor de independência cruzada por sujeito, contudo, todos os sujeitos pertencem ao mesmo estudo longitudinal (mesmos pesquisadores, ambiente robótico idêntico, mesmo protocolo), o que não caracteriza a avaliação em base puramente externa imposta pelo I14."
ID_04,MULTI,CST,1,0,,"p. 1308-1309; Sec. IV; Tab. 2; reporta tempo de processamento por sequência, ambiente de software e lote, mas não especifica o hardware.","Grau 1. Apresenta o tempo de inferência (150ms por sequência) e o ambiente de software (Python, TensorFlow, PyTorch), contudo, falta a especificação do hardware para dar contexto reprodutível à medição de tempo."
ID_07,FER,CST,0,0,,"p. 31-33; Sec. III/IV; --; busquei por ambiente de execução, tempos de processamento ou custo computacional e não encontrei.","Grau 0. Não reporta qualquer métrica de eficiência, tamanho de modelo, consumo ou especificação do hardware e ambiente utilizados para as simulações."
ID_08,MULTI,CST,1,0,,"p. 52-53, 55; Sec. III/V.A; --; menciona funções do Python (cv2, pickle) na metodologia, caracterizando especificação parcial de ambiente, mas sem métricas de custo ou hardware.","Grau 1. Apenas identifica parcialmente as ferramentas de software utilizadas para pré-processamento, sem reportar tempos, parâmetros ou hardware específico."
ID_09,MULTI,CST,1,0,,"p. 86-91; Sec. III.B; --; relata qualitativamente maior eficiência/complexidade entre os modelos avaliados e descreve o ambiente de software, sem quantificar tempos, parâmetros ou relatar o hardware.","Grau 1. Detalha ativamente as bibliotecas usadas (PyTorch, librosa, FFmpeg) e discute a complexidade e eficiência dos transformadores (Swin vs ViT) de forma descritiva qualitativa, mas sem informar valores numéricos precisos ou o hardware."
ID_12,FER,CST,0,1,"O documento é composto unicamente por referências bibliográficas, logo, trata-se de arquivo sem execução computacional autoral de treino ou inferência.",--,NA=1. Não há implementação no fragmento fornecido; trata-se de listagem referencial.
ID_14,MULTI,CST,2,0,,"p. 146-147, 153; Sec. IV/V.C; Tab. III; detalha o hardware (Core i3/i7, Raspberry Pi), as complexidades O(Z^2R) e O(Z*R), além de reportar latência (100 ms) e vazão de dados.","Grau 2. Apresenta o rigor de contexto integral: lista especificações do servidor Edge e dispositivo embarcado (Core i7, i3, RAM), aponta as complexidades teóricas, latência operacional na aplicação final in-vehicle e volume de carga por tempo (12.864 kB a cada 120s)."
ID_15,FER,CST,1,0,,"p. 170, 174; Sec. II/III; --; descreve o ambiente de software (Keras, Python) e a necessidade qualitativa de computação de alta performance, sem hardware específico ou tempos.","Grau 1. Detalha as bibliotecas abertas utilizadas, mas no que tange ao hardware, restringe-se à afirmação descritiva de que as tarefas demandam ""um computador de alta performance"", carecendo de números comprobatórios."
ID_16,FER,CST,1,0,,"p. 184-185; Sec. III; --; relata qualitativamente a redução da complexidade computacional via conversão para escala de cinza, sem especificar hardware ou métricas de eficiência.","Grau 1. Menciona a eficiência computacional como justificativa para o processamento de imagens, mas não extrai e não compara quantitativamente esse ganho."
ID_17,FER,CST,2,0,,"p. 203-204; Sec. IV.B/V.A; Tab. I; especifica o hardware (Intel i5, Tesla V100) e reporta o número de parâmetros quantitativos (1.4M a 10.7M) comparando a complexidade das arquiteturas.","Grau 2. Preenche inteiramente as âncoras para o item ao demonstrar e quantificar, através do número de parâmetros, o caráter ""leve"" (lightweight) da arquitetura MABD construída, atrelando isso a um setup de hardware rigorosamente especificado (CPU e GPU)."
ID_18,FER,CST,1,0,,"p. 218, 221-222; Sec. III/V; --; faz menção qualitativa à eficiência computacional da rede EfficientNetB0 e cita hiperparâmetros (épocas), sem hardware ou tempos.","Grau 1. Discorre sobre como a arquitetura empregada preserva o custo de processamento fixo e as vantagens de eficiência nativas do modelo selecionado, porém, falta medição e validação explícita atrelada ao hardware da testagem local."
ID_19,MULTI,CST,1,0,,"p. 235, 241; Sec. III.A/IV.A; --; detalha ambiente de software, hiperparâmetros e cita qualitativamente o expressivo tempo e poder de processamento adicional exigidos pelo LSTM, sem hardware específico.","Grau 1. O estudo fornece rica enumeração de suas dependências e tamanhos (batch de 128) e afirma que a técnica LSTM possui alto custo e latência em relação à CNN, porém a avaliação exata deste custo permanece no plano puramente descritivo."
ID_41,SER,CST,1,0,,"p. 264-266; Sec. IV.B; --; relata parâmetros de otimização da rede contínua e cita qualitativamente a melhoria no tempo total de treinamento via GEM, sem hardware ou tempos quantitativos em minutos/segundos.","Grau 1. Há especificações parciais do ambiente e uma descrição indireta da eficiência em relação a um de seus componentes (redução no total training time evitando retreinar o set todo), insuficientes para o Grau 2 por ausência de marcação temporal quantificável atrelada a servidor/hardware."
ID_42,SER,CST,1,0,,"p. 347, 351; Sec. 3.2; Fig. 1; cita qualitativamente a redução de parâmetros treináveis e de tempo de treino congelando camadas, além dos tamanhos dos vetores da arquitetura, sem hardware.",Grau 1. Explica textualmente o alívio que o congelamento de embeddings produziu sobre a complexidade computacional total para ganho de velocidade. Valores quantitativos fixos para processamento não são fornecidos.
ID_39,FER,CST,2,0,,"p. 385-386; Sec. 4.1; Tab. 3; quantifica com exatidão o uso médio de bateria (48.75%), memória (104.75 MB) e armazenamento, avaliados em hardware smartphone especificado (Google Pixel 4 e 5a) executando inferência em segundo plano.","Grau 2. Excelente descrição do consumo energético, de armazenamento local e memória RAM impostos ao smartphone pelas técnicas on-device. Todos os valores têm o devido contexto operacional (rodando de forma contínua em aparelhos Android nativos em campo)."
ID_25,FER,CST,1,0,,"p. 449, 454; Sec. III/IV.A; --; menciona o ambiente de software principal (Keras e TensorFlow), mas omite integralmente o hardware utilizado, tempos ou métricas de complexidade.","Grau 1. A especificação do framework atinge minimamente as exigências da âncora inferior, contudo não supre as deficiências de custo em parâmetros numéricos."
ID_27,FER,CST,1,0,,"p. 471-474; Sec. II.C/II.D; --; especifica de forma contundente as bibliotecas, servidores locais virtuais e descreve requisitos de hardware em nível qualitativo (alta RAM, velocidade do processador, uso de placa gráfica), mas sem as especificações reais de teste e métricas.","Grau 1. Fornece rica orientação a arquitetos e replicadores sobre o porquê adotar hardware pesado com GPU em razão da latência; no entanto, o hardware utilizado efetivamente durante o experimento e os respectivos logs temporais permaneceram omitidos."
ID_28,SER,CST,1,0,,"p. 510, 516-517; Sec. I/III.b; --; indica o ambiente de software (Python, Flask, TensorFlow, Librosa) e dados do lote para treinamento, mas não reporta hardware ou métricas diretas quantitativas de tempo.","Grau 1. Apenas provê parte da ambientação em software das camadas, não avaliando restrições de computação nas predições das respostas para seus usuários."
ID_31,MULTI,CST,1,0,,"p. 537-538, 551; Sec. 3.1/5.2; --; reporta uso da linguagem Python e hiperparâmetros limitados, sem métricas quantitativas de tempo de treinamento ou identificação do hardware encarregado das inferências base.","Grau 1. Como a natureza do estudo assenta-se sobre o levantamento e validação de um banco massivo, a validação preditora (baseline BiLSTM) utilizou especificações rasas restritas aos hiperparâmetros topológicos."
ID_34,MULTI,CST,0,0,,"p. 573-615; Sec. I-VIII; --; busquei por tempos de treino, custo de otimização no consenso dos modelos propostos, hardware ou ambiente de execução de código e não encontrei.","Grau 0. Apesar da extensa documentação de hiperparâmetros das metodologias (Boosting, SVM, L2-norms), as cargas energéticas ou temporais da simulação MRCL executada permaneceram inexploradas."
ID_33,MULTI,CST,1,0,,"p. 634, 639; Sec. 4.2/5.1; --; relata parâmetros essenciais e a linguagem de treinamento e modelagem do framework (PyTorch), mas omite o hardware utilizado e métricas de eficiência logadas na rede.",Grau 1. Restrito à dimensão do ambiente em código.
ID_43,SER,CST,1,0,,"p. 652, 660, 668; Sec. I/III/IV; --; fornece ambiente de software (Flower) e descreve qualitativamente a redução da complexidade e dos parâmetros do modelo com o intuito focado de acelerar o treino, mas sem métricas de comparação exatas numéricas.","Grau 1. Discute as barreiras operacionais impostas pelos dispositivos distribuídos de ponta (energia/computação) e argumenta a viabilidade da técnica pelo baixo impacto estrutural perante abordagens tradicionais, mas não submete essa premissa teórica a um benchmark medido em hardware físico."
ID_38,MULTI,CST,1,0,,"p. 701-702; Sec. 3.5; --; reporta detalhadamente as bibliotecas e ambientes de software (Scikit-learn, XGBoost, TensorFlow, Keras), mas não informa hardware nativo robótico ou em servidor, tampouco custos computacionais das avaliações das múltiplas sessões.",Grau 1. Cita o ambiente virtual de bibliotecas sem apresentar logs de despesa na simulação robótica.
ID_04,MULTI,SIN,0,0,,"p. 1307-1308; Sec. I/III; --; busquei por descrição de alinhamento temporal entre os canais fisiológicos, de voz e imagem e não encontrei; relata apenas a fusão genérica das modalidades.","Grau 0. O estudo propõe o uso conjunto de três modalidades (face, áudio e sinais fisiológicos), mas não fornece regras operacionais ou detalhes de como as amostras de dados são sincronizadas no tempo entre os sensores."
ID_07,FER,SIN,0,1,"O modelo proposto baseia-se unicamente na extração de características de imagens estáticas ('still or static images'), consistindo em uma abordagem estritamente unimodal que não requer sincronismo.",--,"NA=1. Embora a base RAVDESS citada possua áudio e vídeo, a metodologia do autor foca em classificação a partir de imagens isoladas/faciais."
ID_08,MULTI,SIN,0,0,,p. 48-49; Sec. IV.A/IV.B; Fig. 4; busquei por regras de sincronização temporal e não encontrei; o artigo apenas concatena os vetores extraídos das filiais de áudio e vídeo ('early fusion') sem detalhar o alinhamento dos frames.,"Grau 0. O estudo é multimodal (áudio e vídeo), mas omite o procedimento necessário para garantir a correspondência de tempo entre o trecho da fala e as imagens captadas do estudante antes da concatenação matemática."
